Date,rs_korea
2017-02-24,93.31399195278539
2017-02-27,92.78574834109
2017-02-28,93.30987815862386
2017-03-02,93.09245505201173
2017-03-03,91.9764150446271
2017-03-06,92.36697638318778
2017-03-07,93.20850092274146
2017-03-08,93.44250738090783
2017-03-09,93.13043944043244
2017-03-10,93.08440968350618
2017-03-13,93.93525024959573
2017-03-14,95.01704155586685
2017-03-15,94.16744213541466
2017-03-16,95.1085328352058
2017-03-17,95.91839820671349
2017-03-20,95.68790531797485
2017-03-21,97.89279865963792
2017-03-22,97.21107934961917
2017-03-23,97.51328121521614
2017-03-24,97.414856671125
2017-03-27,96.91741208655841
2017-03-28,96.55874817487556
2017-03-29,96.63219252053905
2017-03-30,96.22146943131668
2017-03-31,96.24945235935982
2017-04-03,96.7420777332717
2017-04-04,96.39451712139993
2017-04-05,96.67075725342946
2017-04-06,96.03839926410514
2017-04-07,96.09087614622814
2017-04-10,95.21204433721981
2017-04-11,94.90229441334407
2017-04-12,95.54705334355677
2017-04-13,97.06160563543138
2017-04-17,96.08160440821821
2017-04-18,96.49044029760788
2017-04-19,96.21553648955673
2017-04-20,95.91854444356822
2017-04-21,96.93663228132887
2017-04-24,96.26746460982967
2017-04-25,96.72808008179699
2017-04-26,97.27315719594068
2017-04-27,97.2629114611893
2017-04-28,97.29798792741
2017-05-02,97.64280352342392
2017-05-04,98.59578950196888
2017-05-08,100.48347170739889
2017-05-10,99.40412482245158
2017-05-11,100.75941560612742
2017-05-12,100.47315097710126
2017-05-15,100.12360999643029
2017-05-16,100.42012932065639
2017-05-17,102.13394293125162
2017-05-18,101.4464565253423
2017-05-19,100.86406926161702
2017-05-22,101.0363764323526
2017-05-23,101.15067272070539
2017-05-24,101.15973296263856
2017-05-25,101.79032267484145
2017-05-26,102.34889562753014
2017-05-30,101.9325040319542
2017-05-31,102.1188179862668
2017-06-01,101.1936005951583
2017-06-02,102.02408725903899
2017-06-05,101.96591041238179
2017-06-07,101.73846361115129
2017-06-08,101.83614472242076
2017-06-09,102.77282563299532
2017-06-12,101.76590390813259
2017-06-13,101.99351119962286
2017-06-14,102.03439872184792
2017-06-15,101.75758103550507
2017-06-16,101.74315861813932
2017-06-19,101.29058152209095
2017-06-20,101.90651261136452
2017-06-21,101.42831476416734
2017-06-22,102.02692637530558
2017-06-23,102.2590344662483
2017-06-26,102.62398676718946
2017-06-27,103.59997102418808
2017-06-28,102.27781633043188
2017-06-29,103.75206715515762
2017-06-30,103.39168359089857
2017-07-03,103.33274511822528
2017-07-05,102.83047964002266
2017-07-06,103.75599728218535
2017-07-07,102.7446757207962
2017-07-10,102.73063780339051
2017-07-11,103.40688565252314
2017-07-12,102.45441081754136
2017-07-13,103.04034949968637
2017-07-14,102.78074667149437
2017-07-17,103.23902713677802
2017-07-18,103.22438515539257
2017-07-19,102.83358464519672
2017-07-20,103.29120062911825
2017-07-21,103.73125748529941
2017-07-24,103.8187134540681
2017-07-25,103.07559982315877
2017-07-26,102.84379077944992
2017-07-27,103.30860817065486
2017-07-28,101.64134941117958
2017-07-31,101.77189359262617
2017-08-01,102.40137531520269
2017-08-02,102.5489908863344
2017-08-03,101.02230627817661
2017-08-04,101.20191099464468
2017-08-07,101.15327512175607
2017-08-08,101.23288495275062
2017-08-09,100.12343620992768
2017-08-10,101.17445102684921
2017-08-11,99.32283682479003
2017-08-14,98.96309499413324
2017-08-16,99.3970614810666
2017-08-17,101.54789617909104
2017-08-18,101.56476620325094
2017-08-21,101.34032887072819
2017-08-22,100.73146943726393
2017-08-23,101.13967017624783
2017-08-24,101.78037358574636
2017-08-25,101.65725482845909
2017-08-28,101.30221680541158
2017-08-29,100.94901375269782
2017-08-30,100.79381777327166
2017-08-31,99.80671575168614
2017-09-01,99.43379379647834
2017-09-05,98.83328618835895
2017-09-06,98.20917632620262
2017-09-07,99.33759795005777
2017-09-08,99.34971834111921
2017-09-11,98.9455093570106
2017-09-12,98.88023033747302
2017-09-13,98.61175433825403
2017-09-14,99.37387332108919
2017-09-15,99.5913217723503
2017-09-18,100.71858058216121
2017-09-19,100.5279613875393
2017-09-20,100.33164658710176
2017-09-21,100.36346891797348
2017-09-25,99.45842380679356
2017-09-26,99.14464713186672
2017-09-27,98.68726166674601
2017-09-28,98.5926658160225
2017-09-29,99.13038295258417
2017-10-10,99.4175393702004
2017-10-11,100.25471639846361
2017-10-12,101.08235714347423
2017-10-13,100.91295243010434
2017-10-16,101.04051988999592
2017-10-17,101.14522012789664
2017-10-18,100.98690826602639
2017-10-19,100.55876679415279
2017-10-20,100.70919052356031
2017-10-23,101.12310998222154
2017-10-24,100.96356919565007
2017-10-25,101.547747370992
2017-10-26,100.93364915091267
2017-10-27,100.76083651886975
2017-10-30,101.35228162438928
2017-10-31,102.06424807733822
2017-11-01,103.26405950961674
2017-11-02,102.81574682059167
2017-11-03,102.94084845543622
2017-11-06,102.43784130702926
2017-11-07,102.34947178196194
2017-11-08,102.45506391075487
2017-11-09,102.75437722832524
2017-11-10,102.47915395364038
2017-11-13,101.87665260309882
2017-11-14,101.96408156161567
2017-11-15,102.13672899861548
2017-11-16,101.94097525786616
2017-11-17,102.20916824146087
2017-11-20,101.78054113151818
2017-11-21,101.24019565959226
2017-11-22,101.7226300726841
2017-11-24,101.64082115485387
2017-11-27,100.23193743720671
2017-11-28,99.47773380051518
2017-11-29,99.48724145150408
2017-11-30,97.19010882141042
2017-12-01,97.35449201293918
2017-12-04,98.50644758611146
2017-12-05,99.19596618301098
2017-12-06,97.76460394412321
2017-12-07,96.96929106284527
2017-12-08,96.52254502058689
2017-12-11,96.5251041434957
2017-12-12,95.94607919417838
2017-12-13,96.71911259114746
2017-12-14,96.68257460034766
2017-12-15,96.37294929657075
2017-12-18,95.7583397149722
2017-12-19,95.99775537597661
2017-12-21,93.9673382357076
2017-12-22,94.40620033705059
2017-12-26,94.00805950692353
2017-12-27,94.3235033218397
2017-12-28,95.32043582918209
2018-01-02,95.4694232571622
2018-01-03,95.12569170383213
2018-01-04,93.96865132857928
2018-01-05,94.52209238318734
2018-01-08,94.94494005042208
2018-01-09,94.61555697833617
2018-01-10,94.36490562864273
2018-01-11,93.23769191500668
2018-01-12,92.95064865694064
2018-01-16,94.21547148856268
2018-01-17,93.09239846876419
2018-01-18,93.26321559124584
2018-01-19,93.00504435952716
2018-01-22,91.59049751514777
2018-01-23,92.65637458281918
2018-01-24,92.74355714794413
2018-01-25,93.5892814042144
2018-01-26,92.97058788765963
2018-01-29,94.44275225723388
2018-01-30,94.30316342416887
2018-01-31,94.20934715142613
2018-02-01,94.39287045261085
2018-02-02,94.87246792870513
2018-02-05,97.69454502851275
2018-02-06,94.32895088559478
2018-02-07,92.6495571181993
2018-02-08,96.70439561197101
2018-02-09,93.53802113228109
2018-02-12,93.02708576354848
2018-02-13,93.17791467157404
2018-02-14,92.95965520948414
2018-02-20,92.08386470460489
2018-02-21,93.10097082043501
2018-02-22,92.39225428227526
2018-02-23,92.3454789549525
2018-02-26,91.51371809269602
2018-02-27,92.61387954885092
2018-02-28,92.46538679895684
2018-03-02,92.37939126000765
2018-03-05,90.29362886741656
2018-03-06,91.44374490728579
2018-03-07,91.11344962376302
2018-03-08,91.8548372205384
2018-03-09,91.26218801057362
2018-03-12,92.29342880894981
2018-03-13,93.28157692100801
2018-03-14,93.4466321943278
2018-03-15,93.78559761017273
2018-03-16,93.74375926826346
2018-03-19,94.30789869262722
2018-03-20,94.54678706447999
2018-03-21,94.70764422087241
2018-03-22,97.5676968128978
2018-03-23,96.52690944401625
2018-03-26,94.74635040862968
2018-03-27,96.97848724223786
2018-03-28,95.96600577528555
2018-03-29,95.42422372009496
2018-04-02,97.84118548876042
2018-04-03,96.53466343854825
2018-04-04,94.16868186753989
2018-04-05,94.57436717916427
2018-04-06,96.41500416163578
2018-04-09,96.51476324480429
2018-04-10,95.26300595641902
2018-04-11,95.51025403525045
2018-04-12,94.67239690801864
2018-04-13,95.43132093877429
2018-04-16,94.74642323402071
2018-04-17,93.60161769252782
2018-04-18,94.5314556956712
2018-04-19,95.29336623599112
2018-04-20,95.73062036653035
2018-04-23,95.65913598714234
2018-04-24,96.57425258354415
2018-04-25,95.73682467563992
2018-04-26,95.81173501702777
2018-04-27,96.36992357865036
2018-04-30,98.01222851163587
2018-05-02,98.11746779365903
2018-05-03,97.61361109720352
2018-05-04,95.36370757304105
2018-05-08,94.59539396672795
2018-05-09,93.46684814328819
2018-05-10,93.36556990716358
2018-05-11,93.59339530916128
2018-05-14,93.48843376972188
2018-05-15,93.46874191046497
2018-05-16,93.12582042794925
2018-05-17,92.77373545097105
2018-05-18,93.46969656691404
2018-05-21,92.95765968640217
2018-05-23,93.20012726387397
2018-05-24,93.16853501593218
2018-05-25,93.19372537235647
2018-05-29,94.14201037905075
2018-05-30,91.07919111797112
2018-05-31,92.17237041050288
2018-06-01,91.87712507473066
2018-06-04,91.77254073096277
2018-06-05,91.93062961761393
2018-06-07,91.80327806987539
2018-06-08,90.82875038429408
2018-06-11,91.39517541747743
2018-06-12,91.22844383691599
2018-06-14,89.6137057843369
2018-06-15,89.00844110733196
2018-06-18,88.16047603660286
2018-06-19,87.15407950343787
2018-06-20,87.89051457072122
2018-06-21,87.46919047160819
2018-06-22,88.03415754910351
2018-06-25,89.274066623924
2018-06-26,88.81390402914255
2018-06-27,89.21718723956424
2018-06-28,87.65736621717576
2018-06-29,87.98104361033099
2018-07-02,85.73301398368329
2018-07-03,86.08304738850909
2018-07-05,84.815036332394
2018-07-06,84.674399126463
2018-07-09,84.39615068577767
2018-07-10,84.4010929489698
2018-07-11,84.52123156982792
2018-07-12,83.9248806090145
2018-07-13,84.80713448098976
2018-07-16,84.5557377178385
2018-07-17,84.06619643817262
2018-07-18,83.60460974692263
2018-07-19,83.6345536353152
2018-07-20,83.98338826522827
2018-07-23,83.09955457925679
2018-07-24,83.0802451443652
2018-07-25,82.11916583011879
2018-07-26,82.89382918930627
2018-07-27,83.67560559237428
2018-07-30,84.06074010524235
2018-07-31,83.71219574341112
2018-08-01,84.28374028460807
2018-08-02,82.48742663369806
2018-08-03,82.76792217902978
2018-08-06,82.42294664216826
2018-08-07,82.64244305343044
2018-08-08,82.72356359477399
2018-08-09,82.91807454087437
2018-08-10,82.71932082321727
2018-08-13,81.78111316709347
2018-08-14,81.64065166446221
2018-08-16,80.94051493716076
2018-08-17,80.8815492772604
2018-08-20,80.73866911986339
2018-08-21,81.3445090373766
2018-08-22,81.51007282504803
2018-08-23,81.9512595134231
2018-08-24,81.83967896215299
2018-08-27,81.41422380513653
2018-08-28,81.51006443810294
2018-08-29,81.28188933022152
2018-08-30,81.55290150488136
2018-08-31,82.09896250737513
2018-09-04,81.98711114735721
2018-09-05,81.35815716250593
2018-09-06,81.45568143178271
2018-09-07,81.399114949995
2018-09-10,81.51000743712939
2018-09-11,81.0482932393026
2018-09-12,81.01873083469175
2018-09-13,80.65913040802786
2018-09-14,81.7747665010047
2018-09-17,81.66958091473225
2018-09-18,81.43938643822892
2018-09-19,81.33438044139139
2018-09-20,81.20443352638348
2018-09-21,81.8286189165373
2018-09-27,82.76590213835611
2018-09-28,82.3230942888498
2018-10-01,81.8913991791972
2018-10-02,80.91229960933272
2018-10-04,80.26697091746819
2018-10-05,80.4714253602869
2018-10-08,79.98558660756557
2018-10-10,81.7960405935657
2018-10-11,79.92514995192744
2018-10-12,80.0214932995898
2018-10-15,79.85072410163448
2018-10-16,78.14210145578414
2018-10-17,78.94361750050825
2018-10-18,79.39085002824987
2018-10-19,79.72788844542639
2018-10-22,80.28981349684805
2018-10-23,78.62460656015332
2018-10-24,80.75323014237794
2018-10-25,78.03354554137499
2018-10-26,78.03886216353226
2018-10-29,77.26970352603126
2018-10-30,76.85245981840674
2018-10-31,76.6064136958328
2018-11-01,75.60446318531837
2018-11-02,78.74257548856585
2018-11-05,77.5976545936597
2018-11-06,77.58122806172247
2018-11-07,75.55779214673495
2018-11-08,76.2028220743175
2018-11-09,76.71401706010923
2018-11-12,77.96300886784053
2018-11-13,77.76337222521731
2018-11-14,78.17844593344927
2018-11-15,78.11958611552649
2018-11-16,78.07891111845504
2018-11-19,79.73203253730331
2018-11-20,80.54002464680144
2018-11-21,80.0341259991731
2018-11-23,79.83230588367019
2018-11-26,79.53918164667532
2018-11-27,79.89659417809935
2018-11-28,78.4257317006562
2018-11-29,78.81666905517743
2018-11-30,77.70032307663229
2018-12-03,77.96747778283888
2018-12-04,79.91395965744451
2018-12-06,78.3069963917274
2018-12-07,80.44378197061765
2018-12-10,79.4416796826653
2018-12-11,79.39192124518418
2018-12-12,80.13311383965316
2018-12-13,80.65989964814699
2018-12-14,81.15101717338966
2018-12-17,82.84332110814154
2018-12-18,82.57468046689606
2018-12-19,84.51020782475696
2018-12-20,85.13501695785602
2018-12-21,86.97366775281546
2018-12-24,89.05333015719002
2018-12-26,83.65654813965827
2018-12-27,83.03678047199571
2018-12-28,83.66051338170605
2019-01-02,81.58797692579931
2019-01-03,82.90466747640404
2019-01-04,80.88363364540542
2019-01-07,81.32275441710375
2019-01-08,80.09794068777762
2019-01-09,81.27792233135783
2019-01-10,80.93611492784815
2019-01-11,81.38678108883394
2019-01-14,81.45041212129638
2019-01-15,81.80141521324406
2019-01-16,81.95102265644985
2019-01-17,81.37104085846828
2019-01-18,80.95850979017816
2019-01-22,81.81577727255717
2019-01-23,82.03083880119166
2019-01-24,82.65194708514272
2019-01-25,83.20787420106059
2019-01-28,83.8285566782165
2019-01-29,84.1735792943131
2019-01-30,83.7286213841239
2019-01-31,82.9488838309398
2019-02-01,82.85671525065393
2019-02-07,82.83065267665256
2019-02-08,81.73949240833905
2019-02-11,81.8322915737112
2019-02-12,81.15418319215654
2019-02-13,81.29813225671768
2019-02-14,82.38082700094621
2019-02-15,80.40321940443447
2019-02-19,80.61296166215048
2019-02-20,81.3309924696831
2019-02-21,81.58095095456325
2019-02-22,81.14520764057657
2019-02-25,81.10972234725298
2019-02-26,80.95111909531752
2019-02-27,81.28377030864219
2019-02-28,80.0015770303632
2019-03-04,79.62165561420443
2019-03-05,79.31407924933347
2019-03-06,79.66450380459042
2019-03-07,79.97432979916125
2019-03-08,79.08560068286974
2019-03-11,77.97925415261155
2019-03-12,78.37954313211843
2019-03-13,77.54758467305213
2019-03-14,77.85982750623239
2019-03-15,78.2113086559273
2019-03-18,78.04979914716296
2019-03-19,77.96351630703671
2019-03-20,78.180211471244
2019-03-21,77.58330046264473
2019-03-22,79.18073827660399
2019-03-25,77.7152808692397
2019-03-26,77.28198988509259
2019-03-27,77.57321989581683
2019-03-28,76.6492598444978
2019-03-29,76.61890423275834
2019-04-01,76.69755126143153
2019-04-02,76.97466996349127
2019-04-03,77.77467939995506
2019-04-04,77.6836407567966
2019-04-05,77.41737797764836
2019-04-08,77.39304640441912
2019-04-09,77.89587584592621
2019-04-10,78.01091612947108
2019-04-11,78.03430355628608
2019-04-12,77.82383286952708
2019-04-15,78.20360498872623
2019-04-16,78.35277262138989
2019-04-17,78.44922749153682
2019-04-18,77.175310714123
2019-04-22,77.20918591463095
2019-04-23,76.65436868480451
2019-04-24,76.15090580553071
2019-04-25,75.83331959087936
2019-04-26,75.09621284403009
2019-04-29,76.25577862484056
2019-04-30,75.77533470469292
2019-05-02,76.83246558151089
2019-05-03,75.52277405051682
2019-05-07,76.44399676208648
2019-05-08,76.2345932450596
2019-05-09,74.1381240484573
2019-05-10,73.9791745109862
2019-05-13,74.84115513550582
2019-05-14,74.2713983410366
2019-05-15,74.22689555387895
2019-05-16,72.6640134292373
2019-05-17,72.71631802245423
2019-05-20,73.19708939499124
2019-05-21,72.73858091121268
2019-05-22,73.09045614946638
2019-05-23,73.80574062388918
2019-05-24,73.1281078302121
2019-05-28,73.9416733217886
2019-05-29,73.51434520798367
2019-05-30,73.87503596648733
2019-05-31,74.99208650779539
2019-06-03,76.14475030810252
2019-06-04,74.49529213466737
2019-06-05,73.93201479604035
2019-06-07,72.83977213610414
2019-06-10,73.45730542723751
2019-06-11,73.90626515209911
2019-06-12,73.92967587971522
2019-06-13,73.43035199223368
2019-06-14,73.24105217704756
2019-06-17,73.04969212017156
2019-06-18,72.56865491883168
2019-06-19,73.30459623278388
2019-06-20,72.83334526945893
2019-06-21,72.74531761916359
2019-06-24,72.85884695480057
2019-06-25,73.41821456856692
2019-06-26,73.49878747819197
2019-06-27,73.66948306611168
2019-06-28,73.1653038706335
2019-07-01,72.47708488172842
2019-07-02,72.02680215118077
2019-07-03,70.58000310288847
2019-07-05,71.15158667279407
2019-07-08,69.97114356227605
2019-07-09,69.47303085996
2019-07-10,69.37010072405651
2019-07-11,69.94071043378405
2019-07-12,69.83244560200605
2019-07-15,69.6693833134216
2019-07-16,70.20996601095307
2019-07-17,70.05065143737511
2019-07-18,69.58066130367587
2019-07-19,70.9109301471077
2019-07-22,70.70271833255744
2019-07-23,70.47275364701626
2019-07-24,69.5038977368004
2019-07-25,69.57525206871821
2019-07-26,68.83834591337981
2019-07-29,67.73637346183527
2019-07-30,68.2108790865471
2019-07-31,68.48739552690711
2019-08-01,68.8429419659078
2019-08-02,68.70469731898088
2019-08-05,69.02165845806547
2019-08-06,67.03649883188051
2019-08-07,66.72476312347871
2019-08-08,65.81431098345703
2019-08-09,66.85703916493436
2019-08-12,67.83950952050914
2019-08-13,66.23454847545042
2019-08-14,68.69703994817039
2019-08-16,67.12965510239194
2019-08-19,66.76865244444453
2019-08-20,67.99006911030837
2019-08-21,67.59278446903218
2019-08-22,67.14418758912737
2019-08-23,68.81869599821493
2019-08-26,66.94837524244011
2019-08-27,67.50285476040077
2019-08-28,67.60517312405474
2019-08-29,66.48844200553155
2019-08-30,67.70081507536104
2019-09-03,68.02632338505403
2019-09-04,68.04441500088689
2019-09-05,67.72874772032728
2019-09-06,67.82439511432186
2019-09-09,68.14183028079796
2019-09-10,68.5807094997339
2019-09-11,68.67017263040452
2019-09-16,69.12719810274162
2019-09-17,68.95629507481841
2019-09-18,69.19576043487034
2019-09-19,69.52184747736045
2019-09-20,70.22694214040791
2019-09-23,70.24946519065499
2019-09-24,71.12121222067087
2019-09-25,69.7725807881686
2019-09-26,69.95632027119271
2019-09-27,69.50153526272659
2019-09-30,69.62348864328015
2019-10-01,70.78158555822652
2019-10-02,70.64595830588615
2019-10-04,68.75455556619892
2019-10-07,69.08803284253257
2019-10-08,71.02863152420545
2019-10-10,69.2695881576465
2019-10-11,69.11525372724765
2019-10-14,69.96356648108627
2019-10-15,69.30350616571404
2019-10-16,69.9070415731307
2019-10-17,69.53784661271256
2019-10-18,69.26373853307601
2019-10-21,68.93590627005446
2019-10-22,69.96640053311465
2019-10-23,69.48821579521173
2019-10-24,69.54290996998093
2019-10-25,69.33335394285787
2019-10-28,69.13326940631961
2019-10-29,69.12374153227852
2019-10-30,68.50337828409425
2019-10-31,68.79228374554397
2019-11-01,68.70784746528636
2019-11-04,69.41172214281234
2019-11-05,69.89308352532632
2019-11-06,69.92640201589191
2019-11-07,69.68590552388689
2019-11-08,69.28557135659813
2019-11-11,68.99137405563026
2019-11-12,69.39174193905983
2019-11-13,68.77082960887374
2019-11-14,69.21377429297583
2019-11-15,69.4537314455134
2019-11-18,69.35468746760196
2019-11-19,69.13551977681381
2019-11-20,68.49376645025212
2019-11-21,67.67709957018621
2019-11-22,67.69955469454588
2019-11-25,67.86730789042517
2019-11-26,67.64534051397385
2019-11-27,67.55150731277347
2019-11-29,66.53187316021597
2019-12-02,67.22917405016396
2019-12-03,67.42910142394558
2019-12-04,66.52744902367304
2019-12-05,66.14645407275592
2019-12-06,66.21920814064146
2019-12-09,66.6450212166482
2019-12-10,67.01812564877726
2019-12-11,67.07113618297845
2019-12-12,67.50005811408442
2019-12-13,68.49804669319823
2019-12-16,67.9648284169365
2019-12-17,68.81274521771937
